Edrude_ind 		 Edrude_dhf
     -0.00008345       0.00000097
     -0.00003808      -0.00000039
     -0.00023656      -0.00000071
     -0.00052417       0.00001183
     -0.00005646       0.00000029
     -0.00028857       0.00000613
     -0.00045481       0.00001415
     -0.00003569      -0.00000018
     -0.00014183      -0.00000030
     -0.00014033      -0.00000063
     -0.00005862       0.00000020
     -0.00057943       0.00001165
     -0.00012537      -0.00000152
     -0.00006710      -0.00000041
     -0.00028553       0.00000675
     -0.00006340       0.00000004
     -0.00011564       0.00000200
     -0.00054181       0.00000694
     -0.00017104       0.00000129
     -0.00019504      -0.00000195
     -0.00013609       0.00000192
     -0.00011817      -0.00000239
     -0.00025244       0.00000005
     -0.00021354      -0.00000160
     -0.00040552      -0.00000906
     -0.00006258      -0.00000037
     -0.00006018      -0.00000018
     -0.00041269      -0.00000602
     -0.00028959      -0.00000872
     -0.00004047      -0.00000004
     -0.00082307      -0.00004708
     -0.00028600      -0.00000663
     -0.00077140       0.00002380
     -0.00056403      -0.00002326
     -0.00016492      -0.00000406
     -0.00003203      -0.00000031
     -0.00004391      -0.00000009
